,reconstruction_error,true_class
339054,0.00019047822556941024,1
278619,0.0001910629633798575,1
123031,0.00019231479716393755,1
281143,0.00018974987282791573,1
260079,0.0001921008689847888,1
326089,0.00019018671594084368,1
346626,0.00018910160897768347,1
342572,0.00019085466980286344,1
230534,0.00019033145152305353,1
110352,0.00019119330333355466,1
233815,0.00017641641381543153,1
184785,0.00019138044814777974,1
50903,0.00019191123371702806,1
140961,0.00018974324533920504,1
9761,0.00019122457347450252,1
216648,0.00019137377864600948,1
339822,0.00019117530609506856,1
121686,0.00019191342514097921,1
241787,0.0001907058678473715,1
84462,0.0001906732916377219,1
260026,0.00019205806114999156,1
38122,0.00019124566655768325,1
52632,0.00017678340351368445,1
335691,0.00019084531724673307,1
203652,0.00019008677094638752,1
31516,0.00019031958568369825,1
12575,0.00019153191652376286,1
239742,0.00018979906347654663,1
58920,0.0001902447051570763,1
763,0.0001908997951460575,1
320753,0.00019174674110750183,1
154660,0.0001898211483036372,1
269164,0.00019004526290861858,1
109814,0.0001915679901896709,1
85917,0.00019104761727586924,1
66210,0.0001906460152779307,1
225682,0.00019011869120030584,1
20403,0.00018961657728054784,1
347103,0.000191181753839815,1
81398,0.00019120558407598615,1
319831,0.00018960008428505252,1
92307,0.0001920038404397743,1
323907,0.00019059633343109116,1
206322,0.00019471954018511513,1
82297,0.00019088648702466558,1
36053,0.00019226537529234535,1
353574,0.00023885101084555746,1
174745,0.00017658616555017863,1
129496,0.00019064835944617947,1
58639,0.00019146982501557535,1
64350,0.00019167704046352656,1
26215,0.000194857353018115,1
58229,0.00019201343064817813,1
88439,0.00019186440791396284,1
269060,0.00019222780082678613,1
177629,0.00019084475362968423,1
54362,0.00019018726522642364,1
211045,0.00019217176858908077,1
354509,0.00018876321544692703,1
66236,0.00019100212074716277,1
120950,0.0001755099081027913,1
249086,0.00019002467295708197,1
55650,0.00019069082105996552,1
344791,0.00019089537071152084,1
281366,0.00019161367262935652,1
220505,0.0001906771904163485,1
338396,0.00019086409059618424,1
265954,0.00019043015196409634,1
128839,0.00019084729397183086,1
54724,0.0001917475775831853,1
316435,0.00019248828413289418,1
348832,0.00019110183381721463,1
300767,0.0001908305357929213,1
274915,0.00018963739195034765,1
60702,0.0001905036358918508,1
57397,0.00019082797739088643,1
109200,0.0001935147445321758,1
298512,0.00019170650567627796,1
234019,0.0001921805635081091,1
93208,0.00019162304049825086,1
85239,0.00019067319751221834,1
47407,0.00019161420585465298,1
218268,0.0001895569922637341,1
221891,0.00019048750609641798,1
110832,0.0001904349566234132,1
288655,0.0001922728939422881,1
275108,0.00019030103481270237,1
96096,0.00019242562089209992,1
177658,0.00019086035946734697,1
108842,0.0001903334965558581,1
113933,0.00018948179450777435,1
18138,0.00018966612585752697,1
357889,0.00017604366910443136,1
97976,0.0001903533211550324,1
338015,0.00019066953179204058,1
339434,0.0001908561089181092,1
285174,0.00018984439507113514,1
227395,0.0001905647645347766,1
61553,0.00019036740123002513,1
149032,0.0001867354553825362,1
295775,0.0001922706165574515,1
99154,0.00019152242215652362,1
333847,0.00019054711617334552,1
305628,0.00019066980343459866,1
191509,0.00019162237320186255,1
157349,0.00019041385293476026,1
191562,0.00019175609657079459,1
208054,0.00019110470741949,1
234762,0.00019051486476045934,1
152336,0.00019189272110666894,1
158460,0.0001918395751310492,1
341988,0.0002403839285871576,1
9137,0.00018985563863882412,1
25692,0.00019027317069558267,1
157577,0.0001900432845309552,1
316344,0.0001918016641115832,1
348177,0.00019170114390511158,1
193276,0.00019023582908619537,1
319412,0.00019081641422518563,1
207525,0.0001913945396923613,1
194315,0.00019063858525206987,1
267697,0.00017590646501276357,1
62288,0.00019128665142576962,1
9962,0.0001919346491364235,1
273219,0.00019096781865966686,1
271696,0.00019021120652904392,1
342302,0.00019201898687617753,1
94155,0.00019518175001990832,1
232867,0.00018860510378236373,1
45811,0.00019003032621952798,1
219793,0.00018891345529322445,1
125019,0.0001920064881595623,1
148343,0.0001902091416309585,1
352422,0.00019043237910977608,1
346005,0.00018931411966067736,1
121258,0.00019193508086048436,1
352425,0.0001908221044032175,1
195684,0.00019089894156511274,1
334890,0.0001916420445150182,1
92142,0.00019153212048670385,1
195352,0.0001905096410627687,1
4928,0.0001910769357267513,1
57378,0.00018969574063472272,1
183258,0.00018872547184865682,1
103781,0.00019098460969321082,1
292918,0.00019162546407504834,1
269945,0.00019085827784141878,1
332170,0.0001926897723666217,1
18179,0.0001900667341700388,1
336650,0.0001909410255032442,1
268375,0.00018911869965535698,1
204409,0.00019071214403627846,1
40284,0.00019027913084390273,1
168093,0.0001906984226023102,1
294422,0.00019074191113303146,1
231892,0.00019060240554985913,1
67479,0.0001903810047663852,1
34409,0.0001903460047649012,1
56789,0.00020666478070179608,1
260261,0.00019080921768729954,1
264336,0.0001898796593342504,1
59166,0.00019161428705257827,1
302865,0.00019109686928801703,1
230574,0.00019018306269396554,1
305300,0.0001764275817915517,1
289185,0.0001915240479248716,1
197794,0.000190099413366965,1
164947,0.0001905788139589622,1
338334,0.00019023587030309491,1
3220,0.00019072468794296288,1
20784,0.00019209010492634177,1
86184,0.00019117060681626144,1
16426,0.0001904259490125869,1
87742,0.0001907485644548943,1
142771,0.0001764955281452298,1
95813,0.00019198363211459646,1
344060,0.00019030747818075787,1
330859,0.00019051339835068776,1
84920,0.00019055060006548013,1
299509,0.00019160228375070528,1
46251,0.0001916015517426072,1
251691,0.0001907630028428241,1
143574,0.0001914397228784753,1
281733,0.00019048214513541056,1
219953,0.00018975280451874138,1
83116,0.00019106122981158555,1
205655,0.00019051192754214143,1
205335,0.00019122525934877084,1
213646,0.00017568905958864593,1
32117,0.000193228023646518,1
95553,0.00018958394210470946,1
154777,0.00018973596039215863,1
305224,0.00019179392416542455,1
338216,0.00019100229590144737,1
178544,0.00019021158976081614,1
251694,0.00019057277084917477,1
326789,0.00018953895309809041,1
57970,0.0001905413159267362,1
47960,0.0002380395991105404,1
9548,0.00019255641873819373,1
137806,0.00019077925474361284,1
48116,0.0001754814584995884,1
333184,0.00019167949852502705,1
7849,0.00019007109707665492,1
404,0.0001897403510813428,1
2298,0.00019147777178915872,1
330686,0.00018954492866867515,1
283041,0.00019091985589165072,1
143216,0.0001917000776534456,1
64841,0.0001908174281866739,1
136647,0.0001910743147951777,1
305509,0.00019190242489710403,1
194260,0.00019104002661662138,1
282546,0.00019059581200128959,1
114084,0.00019221350766760877,1
267901,0.00017643441401454929,1
156268,0.000191009578992996,1
217523,0.00018931935795788056,1
341412,0.00019010747872516245,1
81857,0.00019116006513848202,1
138093,0.0001908177334408364,1
289266,0.00019111118604421592,1
40247,0.00019138212558396662,1
6148,0.00019089496035880942,1
181821,0.00019051135842986568,1
199605,0.0001898969506628121,1
29751,0.00019001742899557654,1
216245,0.00019133145292885636,1
144357,0.00019075964782267385,1
203324,0.00019126020218755626,1
277301,0.0001906454758956029,1
185824,0.00018996265086647777,1
125719,0.00019024529039847075,1
89004,0.00019032084915602803,1
118901,0.0001913795809044541,1
46686,0.0001915459338222819,1
222005,0.00019158141438648934,1
101507,0.0001900669784612408,1
303143,0.00019028302986007296,1
351457,0.00019111715542332458,1
146121,0.0001923424339440424,1
193659,0.00019118574474903113,1
120720,0.00019231344626564705,1
194884,0.0001910674888016152,1
5481,0.0001914759154411765,1
110952,0.0001908682824527648,1
193096,0.00019139368557070265,1
44382,0.0001953876414120534,1
148863,0.00019066532527036535,1
246755,0.00019024502179006418,1
240092,0.00019111828202326585,1
257890,0.00019179384128154074,1
230457,0.00019064773192952004,1
102471,0.00019055112196366864,1
89930,0.000192047502118809,1
174959,0.00019090103005048534,1
166165,0.00019123334321594787,1
101754,0.00019066366141944635,1
218282,0.00018862699515669363,1
136999,0.00018985681009597817,1
187937,0.0001907754738776007,1
234467,0.00019031214687405073,1
99846,0.0001903012999911312,1
353506,0.00023895700226677228,1
217539,0.00019021332592407446,1
187370,0.00018935990101542907,1
23166,0.00019012326565555866,1
357138,0.0001908862880848044,1
8458,0.0001912048948925106,1
93844,0.00019151578713963197,1
83890,0.00019060564939771412,1
85128,0.0001904217675823457,1
184803,0.0001919783832921521,1
6753,0.00019069453720451336,1
351986,0.00019078175133087393,1
284668,0.00019078523137331987,1
159281,0.00019107253236798192,1
281451,0.00018963882800609547,1
165333,0.0001905147060253818,1
21910,0.0001887893819936955,1
44194,0.00019026572249379513,1
47292,0.00019134873236659533,1
147057,0.00019080245991210588,1
52859,0.00019335869348856806,1
95995,0.0001921139007659394,1
52344,0.00017609452759275454,1
74047,0.00019016139623401803,1
353473,0.00023927576666049548,1
76401,0.0001908820509434041,1
71698,0.00019098320986642321,1
258156,0.00019178182972587863,1
123355,0.00019119321665109128,1
81164,0.00019151900973435145,1
274617,0.0001903926807162706,1
278713,0.00019034656865309085,1
92352,0.00019180585155045976,1
188850,0.00019691004786228899,1
57834,0.0001897511512026542,1
86469,0.00019120974640905332,1
341458,0.00019085336637538516,1
1219,0.00019105357667955386,1
312374,0.00019065650892501694,1
86736,0.00019291807838377778,1
107427,0.00018995965659108292,1
122550,0.0001920253032024124,1
27008,0.00019223930549426427,1
116076,0.00018998661648461347,1
300914,0.00017644633402748205,1
19641,0.0001907594273421528,1
205995,0.00019670473887117,1
20873,0.0001914773447438849,1
127743,0.0001908986217605082,1
274353,0.0001883905943690303,1
197198,0.0001908073056371123,1
150733,0.00018991542893306452,1
175171,0.0001912410998676332,1
305368,0.00019194383756222986,1
168559,0.0001911038913080257,1
310737,0.00019045719833300198,1
344185,0.0001916940661680347,1
263316,0.0002392467651733645,1
176109,0.00019019113496940057,1
211567,0.00019053980528501967,1
110874,0.00019126006356066813,1
274413,0.00023657298092652701,1
192002,0.0001910789891083881,1
195867,0.00019237496615252228,1
156570,0.00019225102437718517,1
129057,0.00018989122583790703,1
278139,0.0001915134227542881,1
249190,0.0001898374533513462,1
103459,0.00022552084150850144,1
88995,0.00019216421165638953,1
209949,0.00019072643912176326,1
229863,0.00019075083616477251,1
177862,0.0001921188184560645,1
280174,0.0001896903940632096,1
252119,0.0001909844807471675,1
137200,0.00019097777620317777,1
216391,0.00019021128329152454,1
45178,0.00019603906268453656,1
216579,0.00019146156395510928,1
182960,0.0001914446266538894,1
91206,0.00019011065671897616,1
321605,0.00019047379065252607,1
167514,0.00019030940590509659,1
152233,0.00018938328023510167,1
120825,0.00017494170988961646,1
316072,0.00019039101120742275,1
325531,0.00019103872150715722,1
239250,0.0001908233501815414,1
332667,0.00019141207705577706,1
116385,0.00019034958072880546,1
188296,0.00019306666830535445,1
225680,0.0001905579494196785,1
211534,0.00019181051312056657,1
266869,0.0001912862281110754,1
309130,0.00019048000728342438,1
154840,0.000190872382297501,1
303985,0.00018934326641956945,1
82113,0.00019006699615256288,1
70153,0.00024259325325263434,1
209372,0.0001910434106283426,1
168537,0.00019157345285662742,1
58845,0.000190691860754596,1
78801,0.0001910785076681291,1
289192,0.0001908336351155377,1
346097,0.0001905438170314545,1
255283,0.00019047607834483458,1
183142,0.00018876697226230969,1
310083,0.00021505601552572522,1
217956,0.00019332173691130903,1
144929,0.00019138151156456495,1
221128,0.00018991436896726525,1
241669,0.00019098546882838843,1
141829,0.0001902410732049765,1
186650,0.0001893704799599673,1
164409,0.0001905667410127635,1
189450,0.00018959686159314475,1
277912,0.0001911996172601644,1
158050,0.00018988323868118648,1
75727,0.00019111914984557763,1
168020,0.00019124598088709541,1
260540,0.00018987843820517073,1
29162,0.00019115809025049485,1
189731,0.00019224112946359716,1
100806,0.00018968426319457217,1
277377,0.00019024390683473904,1
146779,0.00019155586675633946,1
293206,0.00019089355555988266,1
349454,0.00019168566754551605,1
196444,0.00019245099117995128,1
54034,0.00019164692558924404,1
64463,0.0001911433352705163,1
142767,0.00019019346990521883,1
225139,0.00019642075761613483,1
54519,0.00019143195786850884,1
306678,0.00018878149942208255,1
36087,0.0001905990415201782,1
19665,0.00018902206888850252,1
118694,0.0001905478329817904,1
85458,0.0001900399703861906,1
322735,0.00019153412322171884,1
31579,0.00019122123154528795,1
248866,0.00019147190573302192,1
254449,0.0001918874421121479,1
44483,0.00019233288836670268,1
139835,0.0001917013765107484,1
24514,0.0002200191167703895,1
50664,0.00019172215458638776,1
272914,0.00018950715762382076,1
664,0.00019028996824236544,1
256710,0.00019109956056284071,1
125863,0.00019149714907543545,1
324957,0.00019104052151690465,1
24673,0.00019203259041774954,1
152131,0.0001897830102862158,1
192877,0.00023889863653951416,1
128308,0.00019210282890697836,1
338816,0.00019069314080979042,1
49549,0.00019212707193297767,1
287811,0.00024191670044212661,1
131772,0.00019143416079503398,1
347664,0.00019195143363061543,1
9414,0.00019262760397587489,1
86866,0.00019102932885499768,1
106130,0.00019140284698790114,1
161481,0.00019067365511038386,1
286714,0.00019146116549212446,1
267829,0.00019027592878147776,1
219494,0.00018998876776624938,1
20404,0.000189306540876592,1
24438,0.000189959480177307,1
259746,0.00019131414690308734,1
7870,0.00019141785322908137,1
6031,0.0001909315984181709,1
243541,0.00019653458697936474,1
326988,0.00019046795662227536,1
203780,0.00019114483417352206,1
152764,0.00019087282672017726,1
353273,0.000191672180274397,1
31496,0.0001912607693860327,1
210761,0.00019218649711980626,1
47954,0.00017650475174168774,1
319814,0.0001908129832596382,1
22556,0.00019118978521325103,1
288517,0.00019232522461266655,1
15519,0.00019066174534554728,1
335774,0.00019179978232761503,1
22414,0.00018882261771965334,1
218929,0.00018991142965593997,1
341314,0.00019192209142524432,1
217104,0.00021411237248030468,1
222216,0.00019133599533030456,1
255543,0.00019137694920076076,1
310158,0.00018998540010757217,1
92462,0.00019171845168925383,1
212931,0.00019139792079779776,1
121077,0.0002255153009570171,1
216473,0.00019116037195265778,1
78836,0.000233561999273967,1
90038,0.00019200099643692977,1
219094,0.00018916837198567935,1
346269,0.00018949252315756418,1
5570,0.00019144063861064258,1
320555,0.0001912781328088586,1
8303,0.00019120834942403818,1
310872,0.0001911441981249372,1
349894,0.00019653805965221693,1
355531,0.00019106206741650126,1
265650,0.00018985044685403325,1
293085,0.00019083481480244353,1
341662,0.00019102944786741997,1
306783,0.00019036613185031837,1
349572,0.00019096493234823473,1
208730,0.00019066071622179056,1
241672,0.00019070392386417632,1
169876,0.00019563010886245306,1
14828,0.00019172428412073347,1
14120,0.00019075290305856112,1
300831,0.00017492137987879265,1
296303,0.00019204095076198331,1
309436,0.0001896900691045157,1
36807,0.0001911509088759208,1
232437,0.00017628155786383973,1
20768,0.0001921717254881856,1
154159,0.0001900346475962731,1
176509,0.00019096256839823506,1
137162,0.00017637751431063393,1
19479,0.00018991337460040134,1
67773,0.0001911615103390652,1
20122,0.00019033861524481952,1
21791,0.00013915681698570717,1
165852,0.00019282170151578058,1
230308,0.00019175513119670841,1
323717,0.00019021633502202656,1
205801,0.0001914463378232775,1
12468,0.00019272204668277425,1
234544,0.0001910231556324472,1
23370,0.00019110879108255976,1
158385,0.00019260208220764778,1
223516,0.0001900455414257922,1
166281,0.00018535127289009593,1
256140,0.00019107384566204182,1
280735,0.0001911789014836049,1
229000,0.00018964347952131328,1
170297,0.00019128690201289118,1
335148,0.00019075008022724146,1
130345,0.00019136199994768666,1
71683,0.0001904094370450365,1
194141,0.00019147131162938167,1
269096,0.00019018898023842425,1
216575,0.00019160672933361025,1
59536,0.00019160092979534165,1
314333,0.00018982095837849562,1
229834,0.00019000292407763154,1
225549,0.00019016487002941358,1
202039,0.00019135995650012565,1
238316,0.00019034834343238874,1
230728,0.00019115812987391338,1
44097,0.0001912836855396816,1
155994,0.00023823829048513908,1
312038,0.0001929209421653552,1
84827,0.00019126481622979612,1
310793,0.00019119932856159546,1
325105,0.00019103826550538548,1
120826,0.00017674755999085696,1
351832,0.00019129575072385186,1
147371,0.00019140271840492105,1
122179,0.0001912925837435436,1
168768,0.0001915720811450673,1
204598,0.0001920368321322593,1
80388,0.00019204025413593074,1
43637,0.0001955314106760832,1
143327,0.00019148513575931747,1
132395,0.00019024419703602481,1
173052,0.0001918556349213487,1
173763,0.000191347906817989,1
347102,0.00019033561753671165,1
119574,0.0001908878959697759,1
96593,0.00019159556339057545,1
56142,0.0001899436334571162,1
240906,0.00019021363619348863,1
326226,0.00019091495886722657,1
12073,0.00019051209402367946,1
217769,0.00019169544676340142,1
225159,0.00019672717809141003,1
12028,0.00019194698833900305,1
266923,0.0001912633331704724,1
70589,0.0001973871235021393,1
53150,0.00019239872792386716,1
53575,0.0001932552813351078,1
61313,0.00019134591209253384,1
17595,0.000235395589890374,1
248651,0.0001902596873081258,1
177294,0.0001900172053526932,1
11153,0.00018957230779213859,1
324412,0.0001759713167231358,1
329492,0.0001913849496888848,1
220988,0.00018978519649095592,1
212113,0.00019091367859868182,1
338845,0.00019051320813305922,1
123820,0.00018971823322335736,1
150915,0.00019081917179871228,1
170735,0.00019101035932034545,1
329155,0.00019014754286962273,1
24732,0.0001918074107873722,1
222673,0.00019137142522289397,1
225213,0.00019160676923395665,1
272814,0.00019173971569198117,1
230981,0.00019007405353250545,1
247615,0.0001909410985484304,1
245809,0.00017489938960154133,1
138628,0.00019099495168444096,1
341413,0.00019031534177428694,1
93176,0.00019220194581229792,1
183807,0.0001906293158359994,1
267843,0.00019127136741794892,1
181182,0.0001907971790768518,1
252342,0.00018962777013176307,1
284292,0.0001899108867145592,1
183752,0.0001915106675902228,1
56862,0.0002084095088730472,1
339240,0.0001911019576792235,1
179365,0.00019116580045128913,1
142446,0.0001900305887668977,1
330624,0.0001853106195981262,1
173965,0.00019098440765877246,1
91553,0.00019077801363643116,1
285046,0.00018984380015454666,1
220560,0.00018973604463406394,1
258095,0.00019509130095080341,1
43316,0.00019003599109154945,1
321209,0.00018978722488470246,1
295110,0.0001919529255805332,1
296992,0.00019114266384016385,1
193072,0.0001914795963549621,1
350117,0.00019105236613704883,1
84139,0.0001902232420885402,1
132374,0.00019133241856743085,1
324197,0.0001903389248362975,1
185468,0.00018971458920746773,1
209470,0.00019088208111663925,1
313975,0.00019174098658775353,1
270064,0.0001894424324435315,1
345346,0.0001897922307741098,1
138656,0.0001911841618281874,1
59930,0.0001883379131673821,1
177505,0.00019142187074370486,1
217729,0.0001892981438658244,1
137449,0.0001906564832362581,1
158488,0.0001925515288174557,1
322914,0.00019057942559322708,1
188851,0.00019569883768750065,1
248592,0.0001914602918139622,1
150743,0.00019052485274175117,1
171681,0.00019150532775907933,1
251637,0.00019019789987125593,1
33731,0.00019109342434457807,1
226202,0.00019105478007459917,1
58504,0.00019116682961630146,1
198079,0.00018971295916009255,1
43900,0.00019174966584836606,1
151096,0.00019115974100492457,1
48614,0.0001894807567461781,1
296937,0.00019533350080443756,1
340494,0.00017588298337941838,1
191902,0.00019186868256378087,1
323176,0.00019135776235728862,1
93184,0.00019058328839423853,1
312160,0.0001912956643826197,1
127454,0.00019082439961132003,1
59267,0.00019169874507601452,1
191059,0.00019203948729795342,1
203252,0.00019243032280529974,1
133522,0.00019063342876078824,1
226607,0.00019064468916416637,1
26742,0.00019013471413730778,1
320011,0.00019162948253448442,1
323670,0.00019109761960523167,1
179642,0.00019162567742766494,1
167951,0.00019152558063351344,1
106136,0.00019117321720152293,1
104749,0.00019147077876542894,1
227259,0.00018972206162652368,1
339789,0.00019101087142860525,1
239351,0.00019088287092377244,1
256134,0.00019102052641330422,1
161560,0.00019172295176386528,1
15495,0.00018956849278190527,1
250123,0.00018932181487484818,1
4348,0.0001920478301386649,1
274078,0.00019123055857066061,1
33790,0.00019134385518853122,1
220452,0.000190184437885448,1
328197,0.00019053124042277413,1
202830,0.0001917122584615627,1
283724,0.0001909522714213777,1
223295,0.00019198522065244492,1
275613,0.00019078903018619943,1
283462,0.00019140819054243156,1
60352,0.000190323091639571,1
262055,0.0001908402964724599,1
331263,0.00019171180577072213,1
30498,0.0001753876364625681,1
258705,0.00019126962441573016,1
141952,0.00018908149229565822,1
290552,0.00019112015630719248,1
96349,0.00019098901486443235,1
181366,0.00019174524552006056,1
294435,0.00019087104685707297,1
161137,0.00019105585209809836,1
355622,0.00019080813045515053,1
90590,0.00019180220215684918,1
355878,0.00018994972314385797,1
75837,0.00019644637631254725,1
317730,0.00018932927897620394,1
233921,0.00019240958234020337,1
234069,0.00019045379933114922,1
8837,0.0001914485044822258,1
330884,0.0001904093924631263,1
218749,0.0001902395342216456,1
255385,0.00019029776861501733,1
182397,0.00019027044634856722,1
151850,0.00019080214489533277,1
225581,0.0001899222812253377,1
330377,0.00019085385186792082,1
126164,0.00019039404146360025,1
64623,0.00019238889282233897,1
318106,0.0001897615162294325,1
326556,0.00019086182630616598,1
155799,0.00023832464829647457,1
47281,0.00019047546319460654,1
113213,0.00019001927071087994,1
166822,0.00019183197430709922,1
18848,0.00019080059478665624,1
212132,0.00019053334065271638,1
307502,0.00018909503336685132,1
319477,0.0001896422675167545,1
106499,0.00018985124839686565,1
88320,0.00019259510361315852,1
174960,0.00019168172059943014,1
129945,0.00019021940236186994,1
246756,0.00019053129110433454,1
292814,0.0001975518733142475,1
347391,0.00019056884151554324,1
319439,0.00018953516872914752,1
1126,0.00019199966735904199,1
53654,0.0002031513531727785,1
114210,0.00019267246422203043,1
338545,0.00018921830091473758,1
2163,0.0001906049533037784,1
297910,0.00019107260648295506,1
222912,0.0001903313041976148,1
159968,0.00019062105218223003,1
208655,0.00019097182346850954,1
310446,0.00019024649618133336,1
55530,0.00019099644200313155,1
329798,0.00019015776932885628,1
57504,0.00019100767942083048,1
175491,0.00019120640121719952,1
99000,0.0001912103020022834,1
167408,0.00019000297102137408,1
200262,0.00018975964197679742,1
238362,0.00019105813995608895,1
10838,0.0001911209366462457,1
235902,0.00019047952809337718,1
153642,0.00019158388736265322,1
187245,0.0001901790234849555,1
303865,0.000189402038105138,1
131876,0.00019016937280304946,1
17390,0.00019147754030969855,1
17462,0.0002417401593440764,1
114180,0.00019263677434422095,1
206663,0.00018959299877147087,1
9729,0.00019237879537591863,1
261011,0.0001909380190729193,1
208212,0.00019034711498586756,1
206302,0.00019539560143744475,1
161863,0.00019193648208970946,1
273711,0.00019195532594269737,1
268259,0.00019216379542410925,1
34030,0.00019030632418136876,1
257164,0.00019078982711846318,1
19655,0.00019102654099843283,1
34576,0.0001912261201792098,1
111670,0.0001909968342057851,1
221640,0.00018920930263863453,1
32650,0.0001925353245860099,1
151667,0.00019091026167992586,1
332853,0.00019070093658202962,1
86833,0.00019068495712375814,1
198234,0.0001915191207966457,1
317374,0.0001897255754444816,1
35477,0.0001904242500105418,1
252181,0.00018999517078286394,1
321601,0.00019166724970274255,1
13850,0.00019069653600902402,1
76418,0.0001901631693448053,1
111093,0.00019153063646107528,1
316795,0.00019076133773043372,1
36172,0.00019103662783751508,1
341591,0.00019046406592551125,1
83651,0.00019044440088944613,1
35833,0.00019128927941935634,1
128684,0.00019166603128008058,1
82666,0.00019072028803321202,1
342320,0.00019131380156318345,1
95404,0.00019039051850218094,1
117432,0.00019065644499575765,1
350965,0.00018976781324020052,1
200506,0.00019020864686415272,1
246316,0.0001898757571309072,1
85982,0.00019179756666808494,1
241134,0.00019130824935752246,1
223805,0.00019558497992874996,1
342096,0.00019181579308324097,1
204674,0.0001923952997377136,1
81629,0.00019130362048752557,1
29019,0.00018985170310527384,1
6053,0.00019100388262885228,1
208750,0.00019051007042292212,1
147067,0.00019193624957978552,1
236334,0.00019038015235651692,1
332724,0.0001909014083784658,1
10917,0.00019026556448441929,1
51125,0.0001910850327096816,1
198633,0.0001917307952360183,1
96260,0.0001914382772040853,1
286104,0.00019214064585201652,1
88007,0.0001903823784090172,1
171843,0.0001921779073750231,1
313518,0.00019229193314845898,1
290432,0.00019067878711645449,1
246589,0.00019156651816022697,1
341034,0.00019173136225257199,1
246052,0.0001894952496049761,1
198687,0.00019114576882994766,1
265799,0.00019017314557546506,1
264629,0.00018970793639138346,1
40259,0.00018948358485894356,1
332687,0.00019203163780541529,1
141351,0.0001911610504354074,1
335048,0.00019058868605836352,1
322555,0.00019235757646884438,1
332739,0.00019160486284039172,1
146469,0.0001903928440431384,1
193519,0.00019159304684258308,1
275749,0.00019164292691472442,1
284031,0.0001921846573066237,1
161029,0.00019007032468572652,1
129566,0.00019057814685510124,1
242661,0.00019088882401771193,1
297159,0.0001900428814170654,1
196279,0.00019145348738225447,1
100081,0.00018980360711072942,1
197817,0.0001905514030291062,1
25368,0.00023440793470309033,1
185519,0.00019096070207335516,1
42456,0.00019231415218912536,1
268140,0.0001898949847246483,1
347630,0.00019120827179005853,1
16345,0.0001901961053763161,1
251643,0.00019102387077872123,1
221926,0.0001895989122914983,1
143197,0.00019103236861823134,1
144235,0.000197977719861117,1
309063,0.00018989060432599323,1
71797,0.0001918249864223274,1
151392,0.00018982460722148718,1
112610,0.00019260613345444347,1
164383,0.0001921518371434146,1
277508,0.00018895460037225668,1
321468,0.000191056488208468,1
197187,0.00018942574116192915,1
36239,0.00019455785748052093,1
347700,0.0001914026782947023,1
201487,0.00018981948028426901,1
232190,0.00019081210002278959,1
215553,0.00019038108978975318,1
290621,0.0001902143772151401,1
14109,0.0001926281143726993,1
102584,0.00019124223156623138,1
246877,0.00019106684033476848,1
227150,0.0001914005553637778,1
217707,0.00018998558886042146,1
181243,0.0001920252343532294,1
244063,0.00019116559986702834,1
152000,0.00019117454979162893,1
183730,0.00019026758897096503,1
80180,0.00019388689043565497,1
18855,0.00019085739628517867,1
196441,0.0001913391565421948,1
32156,0.00019285923125195807,1
129177,0.00019147985185444236,1
110652,0.00019113676257849382,1
337033,0.00019009494268479616,1
351472,0.00018982666163368115,1
298549,0.00018991690086842447,1
27187,0.00018997751305815832,1
83592,0.00018940101069936784,1
14702,0.0001914670749255115,1
159044,0.00019243141323850555,1
81327,0.00019197173659423562,1
95235,0.00019141869213573458,1
181037,0.0001911501622378722,1
91958,0.00019026050503848495,1
57468,0.00019238265187037146,1
73546,0.00019034261444629083,1
349370,0.00019613170388610942,1
182313,0.00019005111270264108,1
220657,0.00019064420728487369,1
33559,0.0001905543958770736,1
224056,0.00019583211739991307,1
176689,0.00019019103109304023,1
268648,0.00019164803577773352,1
67094,0.0001906939956775604,1
233760,0.00018884168905237983,1
97957,0.0001897231189522106,1
145597,0.0001917721429664963,1
352485,0.0001906326497849618,1
179029,0.00019167208074797942,1
147645,0.00019163688357570912,1
293771,0.00019064588262458028,1
322428,0.0001906565472280666,1
151514,0.00019058099455454978,1
286287,0.0001893176285206652,1
265004,0.00019032820839545253,1
1838,0.0001908758035156278,1
151115,0.0001915769135707073,1
120208,0.0001910011897370483,1
158341,0.00019192365089490033,1
137111,0.00019133797046082222,1
201411,0.00019030232972814623,1
108358,0.00019182297747986316,1
221141,0.00018968177554415643,1
167480,0.00019082032027490414,1
210575,0.00019097083552845087,1
94107,0.0001922604366304769,1
54094,0.00019193737515355147,1
152042,0.0001921274503036287,1
340140,0.0001907393599556882,1
225112,0.00019128903010256015,1
59126,0.00019183427461865352,1
229020,0.00019049131245801897,1
141251,0.0001906921035903408,1
349205,0.00023034273398336082,1
148416,0.0001914364773699694,1
343705,0.00019117772677790693,1
243825,0.00019029403952077855,1
297747,0.00019071615150095738,1
55654,0.00019132808173312355,1
84456,0.00018950898013409432,1
325583,0.00019037751272715276,1
133677,0.0001906673603217194,1
192126,0.0001907984491565946,1
55591,0.00019135388656306486,1
171643,0.00019120021346513553,1
55792,0.00019026178255798545,1
177203,0.00018951217507531194,1
165489,0.0001921011908843304,1
108089,0.00019185131181552757,1
203494,0.0001916839286344788,1
236008,0.00019065540068526039,1
113420,0.00018986466048338916,1
119187,0.0001921771618007163,1
3874,0.00019031815443605458,1
72095,0.00019081166161388273,1
18952,0.00019108556797700982,1
159000,0.00019163087162350954,1
165321,0.00019170137570048582,1
33310,0.00019098370020000297,1
281937,0.00018960474221771612,1
38674,0.0001910634952153864,1
